,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
53,80,80,80,"A 6-year-old girl presents with a 1-year history of a waxing and waning rash on her limbs and face! The rash starts as red scaly bumps that fade over several weeks leaving smooth white spots! Every few months, the patient gets several new red bumps! The rash is not itchy or painful! Her parents have tried topical steroid creams that did not help clear the rash! Examination reveals scattered erythematous scaly papules on both legs and several hypopigmented macules on her legs, arms, and face!",Lymphomatoid papulosis,Pityriasis lichenoides chronica,Lichen planus,Guttate psoriasis,Pityriasis lichenoides chronica,Dermatology,dermatology_public,case_80,ungendered
54,81,81,81,"A 15-year-old girl presents with patches of hair loss on her scalp that have been present for the last 6 months! She reports that her scalp is not itchy or painful and denies any recent illnesses, diet changes, or stressful life events! She does not have any other medical conditions and takes no medications! Her uncle had a similar condition that started when he was in his 20s, but no one else in the family has experienced hair loss! The patient says she has not tried any treatments for the condition! On examination, she has several well-demarcated patches of hair loss on her frontal and parietal scalp, with no perifollicular erythema or scale!",Tinea capitis,Androgenetic alopecia,Alopecia areata,Trichotillomania,Alopecia areata,Dermatology,dermatology_public,case_81,ungendered
55,82,82,82,"A 65-year-old man of Middle Eastern descent presents with a tender, weeping mass on his right palm! Since appearing 8 months ago, the lesion has enlarged into a 0!9-cm, pink pedunculated nodule with abundant serous crust! The patient has no significant history of trauma! His medical history is significant for atrial fibrillation, hypertension, coronary artery disease, congestive heart failure, and lung cancer, which was treated with right lobectomy! It is unclear what medications were used to treat his lung cancer! His current medications include metoprolol, lisinopril, allopurinol, aspirin, and digoxin! The patient also presents with additional pink, scaly plaques on his right ankle, consistent with nummular eczema!",Amelanotic melanoma,Squamous cell carcinoma,Bacillary angiomatosis,Lobular capillary hemangioma,Lobular capillary hemangioma,Dermatology,dermatology_public,case_82,ungendered
56,83,83,83,"A 33-year-old Black man presents to a dermatology clinic with a 5-month history of asymptomatic lesions on his arms and trunk! He is otherwise healthy with no personal or family history of skin disease! He has no history of fever, cough, shortness of breath, or joint pain! The patient has not tried any treatments for these lesions! On examination, there are several smooth, well-demarcated hypopigmented plaques on his upper arms and left flank! He has no similar lesions elsewhere on his body!",Fungal infection,Cutaneous lupus,Cutaneous sarcoidosis,Rosacea,Cutaneous sarcoidosis,Dermatology,dermatology_public,case_83,ungendered
57,85,85,85,"A 32-year-old woman presents with an itchy rash that began 3 months ago! She has a history of anxiety but otherwise no known medical conditions! She has tried over-the-counter hydrocortisone cream to treat the rash, finding some relief from the itchiness, but the rash continues to spread! She has no known allergies and has not changed her skin care products or medications! On examination, the patient has dark purple and gray flat-topped papules with fine gray-white streaks on her flexural wrists, dorsal hands, elbows, ankles, and dorsal feet!",Lichen planus,Psoriasis,Discoid lupus,Pityriasis rosea,Lichen planus,Dermatology,dermatology_public,case_85,ungendered
58,86,86,86,"A 35-year-old woman presents to the dermatology clinic with inflammation of her fingernails that first appeared 5 months ago and recently worsened! She reports wearing acrylic nails for the last year, removing them just before the clinic visit! On examination, the patient has erythema and swelling of the lateral nail folds and hyperpigmentation of the proximal nail folds of all fingers on her right hand! Examination also reveals nail dystrophy, onycholysis, and an absence of cuticles! She has not tried any treatments for this condition!",Psoriasis,Chronic paronychia,Herpetic whitlow,Granuloma annulare,Chronic paronychia,Dermatology,dermatology_public,case_86,ungendered
59,87,87,87,"A 42-year-old woman was admitted to the hospital for complications related to type 2 diabetes! Her inpatient team noticed that her right fifth finger was swollen, red, and appeared to have a fissure! The patient stated that although the fissure was not present since birth, her finger has looked this way for “a while” and typically did not bother her! On examination, she had hyperkeratotic plaques on some of her fingers! She denied trauma to the site of injury and her family and travel history were unremarkable!",Gangrene,Frostbite,Pseudoainhum,Hair-thread tourniquet syndrome,Pseudoainhum,Dermatology,dermatology_public,case_87,ungendered
60,89,89,89,"A 70-year-old White man presents for evaluation of a recent foot injury! The patient states that he hit his foot at home and noticed blood on the floor; because of a previous injury, he was unable to view his sole! A large (several cm), irregularly shaped plaque is seen on the mid-anterior volar foot! The lesion is brown and black, with central red discoloration and overlying yellow-white scale!",Traumatic lesions,Acral lentiginous melanoma,Tinea nigra,Calluses,Acral lentiginous melanoma,Dermatology,dermatology_public,case_89,ungendered
61,90,90,90,"A 35-year-old construction worker presents with a well-circumscribed, verrucous plaque on his left upper arm! The lesion has been present for a few months, but recently has increased in size and become painful! He reports that a cough preceded his skin lesion, but otherwise has no relevant medical history! A large verrucous and ulcerating lesion with pustules is seen! On palpation, a purulent discharge is expressed!",Nocardiosis,Chromomycosis,Histoplasmosis,Blastomycosis,Blastomycosis,Dermatology,dermatology_public,case_90,ungendered
62,91,91,91,"A 45-year-old woman presents with enlarging blood vessels on her tongue that recently have increased in size and number! Numerous 1- to 2-mm discrete red macules and papules are seen on her tongue, oral mucosa, nose, lower lip, and fingertips! She has had frequent nosebleeds since childhood as well as iron-deficiency anemia that has not responded to iron supplementation! Her father, who died at the age of 50, had similar symptoms!",Vascular hemorrhage,Ataxia-telangiectasia,Hereditary hemorrhagic telangiectasia,Bloom syndrome,Hereditary hemorrhagic telangiectasia,Dermatology,dermatology_public,case_91,ungendered
63,92,92,92,"A 12-year-old boy presents to the dermatology clinic with a 2-year history of a brown patch on his chest! The 8-cm patch had been asymptomatic, but over the past 6 months, it has become darker, with hair and acne vulgaris developing within the lesion! The patient is self-conscious about the lesion’s appearance and wishes to learn if it can be treated to lessen the hyperpigmentation!",Becker nevus,Café au lait macules,Congenital smooth muscle hamartomas,Congenital melanocytic nevi,Becker nevus,Dermatology,dermatology_public,case_92,ungendered
64,93,93,93,"A 28-year-old Black man presents with a 2-year history of dyspigmentation of his back and chest! The patient notes that the lesions initially had red borders but these have faded over the past several months! Physical examination reveals circular, ashy-gray macules distributed diffusely over his back and chest! The patient denies pain or pruritus and takes nomedication! He notes that he recently traveled to Mexico! He has been relatively unconcerned about the lesions and only sought medical care to rule out cancer!",Addison disease,Fixed-drug eruption,Macular amyloidosis,Erythema dyschromicum perstans,Erythema dyschromicum perstans,Dermatology,dermatology_public,case_93,ungendered
